1,2,3
22.02,21.75,2022-04-17 04:22:23.000873
22.02,21.75,2022-04-17 04:22:33.715667
22.02,21.75,2022-04-17 04:22:44.430619
22.02,21.75,2022-04-17 04:22:55.145478
21.93,21.75,2022-04-17 04:23:05.860362
21.93,21.75,2022-04-17 04:23:16.575098
21.93,21.75,2022-04-17 04:23:27.290048
21.93,21.75,2022-04-17 04:23:38.004904
22.02,21.75,2022-04-17 04:23:48.715844
22.02,21.75,2022-04-17 04:23:59.430472
21.85,21.75,2022-04-17 04:24:10.145584
22.02,21.75,2022-04-17 04:24:20.860407
22.02,21.75,2022-04-17 04:24:31.575243
22.02,21.75,2022-04-17 04:24:42.290208
22.1,21.75,2022-04-17 04:24:53.005013
22.1,21.75,2022-04-17 04:25:03.719680
22.02,21.75,2022-04-17 04:25:14.434678
22.02,21.75,2022-04-17 04:25:25.149572
21.93,21.75,2022-04-17 04:25:35.864430
22.02,21.75,2022-04-17 04:25:46.579173
22.02,21.75,2022-04-17 04:25:57.294169
22.02,21.75,2022-04-17 04:26:08.009028
22.02,21.75,2022-04-17 04:26:18.719996
22.02,21.75,2022-04-17 04:26:29.434775
21.93,21.75,2022-04-17 04:26:40.149795
22.02,21.75,2022-04-17 04:26:50.864564
21.93,21.75,2022-04-17 04:27:01.579306
22.02,21.75,2022-04-17 04:27:12.294340
21.85,21.75,2022-04-17 04:27:23.009188
22.02,21.75,2022-04-17 04:27:33.724017
22.02,21.75,2022-04-17 04:27:44.438853
22.02,21.75,2022-04-17 04:27:55.153723
21.93,21.75,2022-04-17 04:28:05.868573
22.02,21.75,2022-04-17 04:28:16.583383
22.02,21.75,2022-04-17 04:28:27.298138
22.02,21.75,2022-04-17 04:28:38.009137
22.02,21.75,2022-04-17 04:28:48.724099
22.02,21.75,2022-04-17 04:28:59.438928
21.93,21.75,2022-04-17 04:29:10.153846
22.02,21.75,2022-04-17 04:29:20.868681
22.02,21.75,2022-04-17 04:29:31.583533
21.93,21.75,2022-04-17 04:29:42.298427
21.93,21.75,2022-04-17 04:29:53.013224
21.93,21.75,2022-04-17 04:30:03.728024
21.93,21.75,2022-04-17 04:30:14.442980
22.02,21.75,2022-04-17 04:30:25.157815
21.93,21.75,2022-04-17 04:30:35.872579
21.93,21.75,2022-04-17 04:30:46.587542
21.93,21.75,2022-04-17 04:30:57.302409
21.93,21.75,2022-04-17 04:31:08.013343
21.93,21.75,2022-04-17 04:31:18.728169
21.93,21.75,2022-04-17 04:31:29.443067
22.02,21.75,2022-04-17 04:31:40.158056
21.93,21.75,2022-04-17 04:31:50.872675
21.93,21.75,2022-04-17 04:32:01.587641
21.93,21.75,2022-04-17 04:32:12.302465
21.93,21.75,2022-04-17 04:32:23.017347
21.93,21.75,2022-04-17 04:32:33.732195
21.85,21.75,2022-04-17 04:32:44.447089
22.02,21.75,2022-04-17 04:32:55.161872
21.93,21.75,2022-04-17 04:33:05.876767
21.93,21.69,2022-04-17 04:33:16.591609
21.93,21.75,2022-04-17 04:33:27.306365
21.93,21.75,2022-04-17 04:33:38.017435
21.93,21.75,2022-04-17 04:33:48.732300
21.85,21.75,2022-04-17 04:33:59.446956
21.93,21.75,2022-04-17 04:34:10.161941
21.85,21.69,2022-04-17 04:34:20.876897
21.85,21.75,2022-04-17 04:34:31.591688
21.85,21.75,2022-04-17 04:34:42.306524
21.93,21.75,2022-04-17 04:34:53.021375
21.93,21.75,2022-04-17 04:35:03.736321
21.93,21.75,2022-04-17 04:35:14.451180
21.93,21.75,2022-04-17 04:35:25.165990
21.93,21.69,2022-04-17 04:35:35.880861
21.85,21.75,2022-04-17 04:35:46.595729
21.93,21.69,2022-04-17 04:35:57.306741
21.93,21.69,2022-04-17 04:36:08.021538
21.93,21.75,2022-04-17 04:36:18.736410
21.93,21.69,2022-04-17 04:36:29.451270
21.93,21.75,2022-04-17 04:36:40.166111
21.93,21.69,2022-04-17 04:36:50.880984
21.93,21.75,2022-04-17 04:37:01.595904
21.93,21.69,2022-04-17 04:37:12.310640
21.93,21.75,2022-04-17 04:37:23.025513
22.02,21.69,2022-04-17 04:37:33.740297
22.02,21.69,2022-04-17 04:37:44.455235
21.93,21.75,2022-04-17 04:37:55.170101
21.93,21.75,2022-04-17 04:38:05.884951
21.93,21.69,2022-04-17 04:38:16.599803
21.93,21.75,2022-04-17 04:38:27.310675
21.93,21.69,2022-04-17 04:38:38.025605
22.02,21.75,2022-04-17 04:38:48.740442
21.93,21.75,2022-04-17 04:38:59.455253
21.93,21.69,2022-04-17 04:39:10.170259
21.93,21.75,2022-04-17 04:39:20.885098
22.02,21.69,2022-04-17 04:39:31.599889
22.02,21.75,2022-04-17 04:39:42.314678
22.02,21.75,2022-04-17 04:39:53.029632
22.02,21.69,2022-04-17 04:40:03.744452
22.02,21.69,2022-04-17 04:40:14.459183
22.02,21.75,2022-04-17 04:40:25.174191
22.02,21.69,2022-04-17 04:40:35.888935
22.02,21.69,2022-04-17 04:40:46.599972
21.85,21.69,2022-04-17 04:40:57.314774
22.02,21.75,2022-04-17 04:41:08.029361
22.02,21.69,2022-04-17 04:41:18.744538
22.02,21.69,2022-04-17 04:41:29.459345
22.02,21.69,2022-04-17 04:41:40.174301
21.93,21.69,2022-04-17 04:41:50.889147
21.93,21.69,2022-04-17 04:42:01.604115
22.02,21.69,2022-04-17 04:42:12.318916
21.93,21.69,2022-04-17 04:42:23.033852
22.02,21.69,2022-04-17 04:42:33.748623
22.02,21.69,2022-04-17 04:42:44.463528
22.02,21.69,2022-04-17 04:42:55.178440
22.02,21.69,2022-04-17 04:43:05.889358
21.93,21.75,2022-04-17 04:43:16.604097
22.02,21.69,2022-04-17 04:43:27.319163
22.02,21.69,2022-04-17 04:43:38.034122
22.02,21.69,2022-04-17 04:43:48.748907
22.02,21.69,2022-04-17 04:43:59.463750
22.02,21.69,2022-04-17 04:44:10.178563
21.93,21.69,2022-04-17 04:44:20.893591
22.1,21.69,2022-04-17 04:44:31.608378
22.1,21.69,2022-04-17 04:44:42.323268
22.02,21.69,2022-04-17 04:44:53.038198
22.1,21.69,2022-04-17 04:45:03.752972
22.02,21.69,2022-04-17 04:45:14.467859
22.02,21.69,2022-04-17 04:45:25.182731
22.1,21.69,2022-04-17 04:45:35.893697
22.02,21.69,2022-04-17 04:45:46.608361
22.02,21.69,2022-04-17 04:45:57.323481
22.1,21.69,2022-04-17 04:46:08.038276
22.1,21.69,2022-04-17 04:46:18.753189
22.02,21.69,2022-04-17 04:46:29.468086
22.02,21.69,2022-04-17 04:46:40.182988
22.1,21.69,2022-04-17 04:46:50.897777
22.02,21.69,2022-04-17 04:47:01.612701
22.02,21.69,2022-04-17 04:47:12.327583
22.02,21.69,2022-04-17 04:47:23.042325
22.02,21.69,2022-04-17 04:47:33.757276
22.02,21.69,2022-04-17 04:47:44.472110
22.02,21.69,2022-04-17 04:47:55.183111
22.02,21.69,2022-04-17 04:48:05.897971
22.1,21.69,2022-04-17 04:48:16.612831
22.02,21.69,2022-04-17 04:48:27.327688
22.02,21.69,2022-04-17 04:48:38.042503
22.02,21.69,2022-04-17 04:48:48.757432
22.02,21.69,2022-04-17 04:48:59.472287
22.02,21.69,2022-04-17 04:49:10.187160
22.02,21.69,2022-04-17 04:49:20.902049
22.02,21.69,2022-04-17 04:49:31.616972
22.1,21.69,2022-04-17 04:49:42.331757
22.02,21.69,2022-04-17 04:49:53.046642
22.02,21.69,2022-04-17 04:50:03.761489
22.02,21.69,2022-04-17 04:50:14.476154
22.02,21.69,2022-04-17 04:50:25.187231
22.1,21.69,2022-04-17 04:50:35.902197
22.02,21.69,2022-04-17 04:50:46.617036
22.02,21.69,2022-04-17 04:50:57.331895
22.1,21.69,2022-04-17 04:51:08.046741
22.02,21.69,2022-04-17 04:51:18.761659
22.1,21.69,2022-04-17 04:51:29.476429
22.1,21.69,2022-04-17 04:51:40.191360
22.02,21.69,2022-04-17 04:51:50.906224
22.02,21.69,2022-04-17 04:52:01.621110
22.02,21.69,2022-04-17 04:52:12.335860
22.02,21.69,2022-04-17 04:52:23.050809
22.02,21.69,2022-04-17 04:52:33.765682
22.02,21.69,2022-04-17 04:52:44.476618
22.02,21.69,2022-04-17 04:52:55.191481
22.02,21.69,2022-04-17 04:53:05.906376
22.02,21.69,2022-04-17 04:53:16.621254
22.02,21.69,2022-04-17 04:53:27.336143
21.93,21.69,2022-04-17 04:53:38.050935
22.02,21.69,2022-04-17 04:53:48.765829
22.02,21.69,2022-04-17 04:53:59.480709
21.93,21.69,2022-04-17 04:54:10.195371
22.1,21.69,2022-04-17 04:54:20.910427
22.1,21.69,2022-04-17 04:54:31.625211
22.1,21.69,2022-04-17 04:54:42.340147
22.02,21.69,2022-04-17 04:54:53.054970
22.02,21.69,2022-04-17 04:55:03.769848
22.02,21.69,2022-04-17 04:55:14.480798
22.1,21.69,2022-04-17 04:55:25.195591
22.02,21.69,2022-04-17 04:55:35.910500
22.02,21.69,2022-04-17 04:55:46.625317
21.93,21.69,2022-04-17 04:55:57.340258
22.1,21.69,2022-04-17 04:56:08.055150
22.02,21.69,2022-04-17 04:56:18.769946
22.02,21.69,2022-04-17 04:56:29.484857
22.1,21.69,2022-04-17 04:56:40.199674
22.02,21.69,2022-04-17 04:56:50.914596
22.02,21.69,2022-04-17 04:57:01.629342
22.02,21.69,2022-04-17 04:57:12.344288
22.02,21.69,2022-04-17 04:57:23.059125
22.1,21.69,2022-04-17 04:57:33.770051
22.02,21.69,2022-04-17 04:57:44.484879
22.1,21.69,2022-04-17 04:57:55.199813
22.02,21.69,2022-04-17 04:58:05.914657
21.93,21.69,2022-04-17 04:58:16.629531
22.02,21.69,2022-04-17 04:58:27.344413
22.1,21.69,2022-04-17 04:58:38.059243
22.1,21.69,2022-04-17 04:58:48.774097
22.02,21.69,2022-04-17 04:58:59.488939
22.02,21.69,2022-04-17 04:59:10.203856
22.02,21.69,2022-04-17 04:59:20.918578
21.93,21.69,2022-04-17 04:59:31.633567
21.93,21.69,2022-04-17 04:59:42.348403
22.1,21.69,2022-04-17 04:59:53.059381
22.02,21.69,2022-04-17 05:00:03.774114
22.02,21.69,2022-04-17 05:00:14.489068
22.02,21.69,2022-04-17 05:00:25.203891
21.93,21.69,2022-04-17 05:00:35.918796
21.93,21.69,2022-04-17 05:00:46.633699
22.1,21.69,2022-04-17 05:00:57.348552
22.02,21.69,2022-04-17 05:01:08.063390
22.1,21.69,2022-04-17 05:01:18.778258
22.02,21.69,2022-04-17 05:01:29.493081
22.02,21.69,2022-04-17 05:01:40.207921
22.02,21.69,2022-04-17 05:01:50.922782
22.02,21.69,2022-04-17 05:02:01.637495
22.02,21.69,2022-04-17 05:02:12.348602
22.02,21.69,2022-04-17 05:02:23.063470
22.02,21.69,2022-04-17 05:02:33.778318
22.02,21.69,2022-04-17 05:02:44.493224
22.02,21.69,2022-04-17 05:02:55.208052
21.93,21.69,2022-04-17 05:03:05.922888
22.02,21.69,2022-04-17 05:03:16.637816
21.93,21.69,2022-04-17 05:03:27.352594
21.93,21.69,2022-04-17 05:03:38.067436
22.02,21.69,2022-04-17 05:03:48.782317
22.02,21.69,2022-04-17 05:03:59.497164
22.02,21.69,2022-04-17 05:04:10.211967
21.93,21.69,2022-04-17 05:04:20.926869
21.93,21.69,2022-04-17 05:04:31.637861
21.93,21.69,2022-04-17 05:04:42.352663
21.93,21.69,2022-04-17 05:04:53.067580
22.02,21.69,2022-04-17 05:05:03.782337
21.93,21.69,2022-04-17 05:05:14.497267
21.93,21.69,2022-04-17 05:05:25.212170
21.93,21.69,2022-04-17 05:05:35.927061
21.93,21.69,2022-04-17 05:05:46.641562
21.85,21.69,2022-04-17 05:05:57.356765
21.93,21.69,2022-04-17 05:06:08.071574
21.93,21.69,2022-04-17 05:06:18.786440
21.93,21.69,2022-04-17 05:06:29.501173
21.93,21.69,2022-04-17 05:06:40.216093
21.93,21.69,2022-04-17 05:06:50.930944
21.93,21.69,2022-04-17 05:07:01.641889
21.85,21.69,2022-04-17 05:07:12.356842
21.93,21.69,2022-04-17 05:07:23.071696
22.02,21.69,2022-04-17 05:07:33.786545
21.85,21.69,2022-04-17 05:07:44.501360
21.93,21.69,2022-04-17 05:07:55.216232
21.93,21.69,2022-04-17 05:08:05.930931
21.93,21.69,2022-04-17 05:08:16.645996
21.93,21.69,2022-04-17 05:08:27.360877
22.02,21.69,2022-04-17 05:08:38.075727
21.93,21.69,2022-04-17 05:08:48.790530
21.93,21.69,2022-04-17 05:08:59.505380
21.93,21.69,2022-04-17 05:09:10.220277
21.93,21.69,2022-04-17 05:09:20.931102
21.93,21.69,2022-04-17 05:09:31.646047
21.93,21.69,2022-04-17 05:09:42.360908
21.85,21.69,2022-04-17 05:09:53.075657
21.93,21.69,2022-04-17 05:10:03.790664
21.93,21.69,2022-04-17 05:10:14.505333
21.93,21.69,2022-04-17 05:10:25.220334
21.93,21.69,2022-04-17 05:10:35.935213
21.93,21.69,2022-04-17 05:10:46.649996
21.85,21.69,2022-04-17 05:10:57.364875
21.93,21.69,2022-04-17 05:11:08.079748
21.85,21.69,2022-04-17 05:11:18.794648
21.85,21.69,2022-04-17 05:11:29.505410
21.93,21.69,2022-04-17 05:11:40.220435
21.93,21.69,2022-04-17 05:11:50.935256
21.85,21.69,2022-04-17 05:12:01.650182
21.93,21.69,2022-04-17 05:12:12.365026
21.77,21.69,2022-04-17 05:12:23.079876
21.68,21.69,2022-04-17 05:12:33.794695
21.93,21.69,2022-04-17 05:12:44.509607
21.85,21.69,2022-04-17 05:12:55.224366
21.85,21.69,2022-04-17 05:13:05.939315
21.85,21.69,2022-04-17 05:13:16.654148
21.85,21.69,2022-04-17 05:13:27.369037
21.93,21.69,2022-04-17 05:13:38.079955
21.93,21.69,2022-04-17 05:13:48.794826
21.93,21.69,2022-04-17 05:13:59.509709
21.93,21.69,2022-04-17 05:14:10.224536
21.85,21.62,2022-04-17 05:14:20.939378
21.85,21.69,2022-04-17 05:14:31.654257
21.77,21.69,2022-04-17 05:14:42.369011
21.85,21.69,2022-04-17 05:14:53.083918
21.85,21.69,2022-04-17 05:15:03.798838
21.85,21.69,2022-04-17 05:15:14.513690
21.77,21.62,2022-04-17 05:15:25.228504
21.85,21.62,2022-04-17 05:15:35.943357
21.85,21.62,2022-04-17 05:15:46.658227
21.85,21.69,2022-04-17 05:15:57.369139
21.77,21.69,2022-04-17 05:16:08.083952
21.85,21.69,2022-04-17 05:16:18.798891
21.85,21.62,2022-04-17 05:16:29.513697
21.85,21.62,2022-04-17 05:16:40.228485
21.85,21.69,2022-04-17 05:16:50.943424
21.85,21.69,2022-04-17 05:17:01.658273
21.85,21.62,2022-04-17 05:17:12.373069
21.85,21.69,2022-04-17 05:17:23.087987
21.93,21.69,2022-04-17 05:17:33.802770
21.85,21.62,2022-04-17 05:17:44.517610
21.85,21.69,2022-04-17 05:17:55.232239
21.85,21.62,2022-04-17 05:18:05.947321
21.85,21.62,2022-04-17 05:18:16.658320
21.85,21.62,2022-04-17 05:18:27.373107
21.85,21.69,2022-04-17 05:18:38.087955
21.85,21.69,2022-04-17 05:18:48.802746
21.85,21.69,2022-04-17 05:18:59.517669
21.85,21.62,2022-04-17 05:19:10.232501
21.85,21.62,2022-04-17 05:19:20.947416
21.93,21.62,2022-04-17 05:19:31.662231
21.85,21.62,2022-04-17 05:19:42.377088
21.93,21.62,2022-04-17 05:19:53.091917
21.85,21.69,2022-04-17 05:20:03.806722
21.93,21.62,2022-04-17 05:20:14.521574
21.93,21.62,2022-04-17 05:20:25.236453
22.02,21.62,2022-04-17 05:20:35.947394
21.85,21.62,2022-04-17 05:20:46.662361
21.93,21.62,2022-04-17 05:20:57.377061
21.93,21.62,2022-04-17 05:21:08.091898
21.85,21.62,2022-04-17 05:21:18.806788
21.85,21.62,2022-04-17 05:21:29.521692
21.93,21.62,2022-04-17 05:21:40.236438
21.85,21.62,2022-04-17 05:21:50.951355
21.85,21.62,2022-04-17 05:22:01.666193
21.93,21.62,2022-04-17 05:22:12.380984
21.93,21.62,2022-04-17 05:22:23.095865
21.93,21.62,2022-04-17 05:22:33.810699
21.93,21.62,2022-04-17 05:22:44.525628
22.02,21.62,2022-04-17 05:22:55.236561
21.93,21.62,2022-04-17 05:23:05.951405
21.93,21.62,2022-04-17 05:23:16.666185
21.93,21.62,2022-04-17 05:23:27.381131
21.93,21.62,2022-04-17 05:23:38.095931
21.93,21.62,2022-04-17 05:23:48.810856
22.02,21.62,2022-04-17 05:23:59.525673
21.93,21.62,2022-04-17 05:24:10.240517
22.02,21.62,2022-04-17 05:24:20.955405
21.93,21.62,2022-04-17 05:24:31.670200
21.93,21.62,2022-04-17 05:24:42.385026
22.02,21.62,2022-04-17 05:24:53.099840
22.02,21.62,2022-04-17 05:25:03.810738
21.93,21.62,2022-04-17 05:25:14.525638
22.02,21.62,2022-04-17 05:25:25.240582
21.93,21.62,2022-04-17 05:25:35.955388
22.02,21.62,2022-04-17 05:25:46.670261
22.02,21.62,2022-04-17 05:25:57.385143
21.93,21.62,2022-04-17 05:26:08.099925
21.93,21.62,2022-04-17 05:26:18.814757
22.02,21.62,2022-04-17 05:26:29.529672
21.85,21.62,2022-04-17 05:26:40.244479
21.93,21.62,2022-04-17 05:26:50.959389
22.02,21.62,2022-04-17 05:27:01.674246
21.93,21.62,2022-04-17 05:27:12.385058
22.02,21.62,2022-04-17 05:27:23.099884
21.93,21.62,2022-04-17 05:27:33.814909
22.02,21.62,2022-04-17 05:27:44.529430
21.93,21.62,2022-04-17 05:27:55.244595
21.93,21.62,2022-04-17 05:28:05.959413
22.02,21.62,2022-04-17 05:28:16.674234
21.85,21.62,2022-04-17 05:28:27.389123
22.02,21.62,2022-04-17 05:28:38.104013
21.93,21.62,2022-04-17 05:28:48.818774
21.93,21.62,2022-04-17 05:28:59.533646
21.93,21.62,2022-04-17 05:29:10.248550
22.02,21.62,2022-04-17 05:29:20.959468
21.93,21.62,2022-04-17 05:29:31.674328
21.93,21.62,2022-04-17 05:29:42.389199
22.02,21.62,2022-04-17 05:29:53.104040
21.85,21.62,2022-04-17 05:30:03.818863
22.02,21.62,2022-04-17 05:30:14.533748
21.93,21.62,2022-04-17 05:30:25.248494
22.02,21.62,2022-04-17 05:30:35.963482
21.93,21.62,2022-04-17 05:30:46.678314
22.02,21.62,2022-04-17 05:30:57.393144
21.93,21.62,2022-04-17 05:31:08.107998
22.02,21.62,2022-04-17 05:31:18.822859
21.93,21.62,2022-04-17 05:31:29.533810
21.93,21.62,2022-04-17 05:31:40.248656
21.93,21.62,2022-04-17 05:31:50.963499
21.93,21.62,2022-04-17 05:32:01.678348
22.02,21.62,2022-04-17 05:32:12.393229
21.93,21.62,2022-04-17 05:32:23.108110
22.02,21.62,2022-04-17 05:32:33.822968
21.93,21.62,2022-04-17 05:32:44.537794
21.93,21.62,2022-04-17 05:32:55.252669
21.93,21.62,2022-04-17 05:33:05.967430
22.02,21.62,2022-04-17 05:33:16.682335
22.02,21.62,2022-04-17 05:33:27.397156
21.93,21.62,2022-04-17 05:33:38.112067
22.02,21.62,2022-04-17 05:33:48.823007
21.93,21.62,2022-04-17 05:33:59.537875
21.85,21.62,2022-04-17 05:34:10.252691
21.93,21.62,2022-04-17 05:34:20.967521
22.02,21.62,2022-04-17 05:34:31.682346
22.02,21.62,2022-04-17 05:34:42.397350
21.93,21.62,2022-04-17 05:34:53.112089
21.93,21.62,2022-04-17 05:35:03.826985
22.02,21.62,2022-04-17 05:35:14.541641
22.02,21.62,2022-04-17 05:35:25.256655
21.93,21.62,2022-04-17 05:35:35.971511
22.02,21.62,2022-04-17 05:35:46.686401
21.93,21.62,2022-04-17 05:35:57.397302
21.93,21.62,2022-04-17 05:36:08.112227
22.02,21.62,2022-04-17 05:36:18.826900
21.93,21.62,2022-04-17 05:36:29.541898
21.93,21.62,2022-04-17 05:36:40.256772
21.93,21.62,2022-04-17 05:36:50.971613
21.85,21.62,2022-04-17 05:37:01.686473
21.93,21.62,2022-04-17 05:37:12.401296
22.02,21.62,2022-04-17 05:37:23.116195
22.02,21.62,2022-04-17 05:37:33.830926
22.02,21.62,2022-04-17 05:37:44.545894
21.93,21.62,2022-04-17 05:37:55.260747
21.85,21.62,2022-04-17 05:38:05.971654
22.02,21.62,2022-04-17 05:38:16.686518
22.02,21.62,2022-04-17 05:38:27.401385
22.02,21.62,2022-04-17 05:38:38.116208
22.02,21.62,2022-04-17 05:38:48.831092
22.02,21.62,2022-04-17 05:38:59.545963
22.02,21.62,2022-04-17 05:39:10.260740
21.93,21.62,2022-04-17 05:39:20.975729
21.93,21.62,2022-04-17 05:39:31.690539
21.93,21.62,2022-04-17 05:39:42.405328
21.93,21.62,2022-04-17 05:39:53.120163
21.93,21.62,2022-04-17 05:40:03.834943
21.93,21.62,2022-04-17 05:40:14.549879
21.93,21.62,2022-04-17 05:40:25.260843
22.02,21.62,2022-04-17 05:40:35.975743
22.02,21.62,2022-04-17 05:40:46.690593
21.93,21.62,2022-04-17 05:40:57.405414
21.93,21.62,2022-04-17 05:41:08.120320
22.02,21.62,2022-04-17 05:41:18.835140
21.93,21.62,2022-04-17 05:41:29.550053
21.93,21.62,2022-04-17 05:41:40.264785
21.93,21.62,2022-04-17 05:41:50.979606
21.85,21.62,2022-04-17 05:42:01.694545
21.93,21.62,2022-04-17 05:42:12.409409
21.93,21.62,2022-04-17 05:42:23.124286
21.93,21.62,2022-04-17 05:42:33.835029
21.93,21.62,2022-04-17 05:42:44.550094
21.93,21.62,2022-04-17 05:42:55.264960
21.93,21.62,2022-04-17 05:43:05.979759
22.02,21.62,2022-04-17 05:43:16.694660
21.93,21.62,2022-04-17 05:43:27.409512
21.93,21.62,2022-04-17 05:43:38.124315
21.93,21.62,2022-04-17 05:43:48.839228
21.93,21.62,2022-04-17 05:43:59.554098
21.93,21.62,2022-04-17 05:44:10.268892
21.85,21.62,2022-04-17 05:44:20.983749
21.93,21.62,2022-04-17 05:44:31.698632
21.93,21.62,2022-04-17 05:44:42.409536
21.93,21.62,2022-04-17 05:44:53.124425
21.93,21.62,2022-04-17 05:45:03.839253
21.93,21.62,2022-04-17 05:45:14.554127
21.93,21.62,2022-04-17 05:45:25.268954
21.93,21.62,2022-04-17 05:45:35.983839
21.93,21.62,2022-04-17 05:45:46.698672
21.85,21.62,2022-04-17 05:45:57.413550
21.85,21.62,2022-04-17 05:46:08.128395
21.93,21.62,2022-04-17 05:46:18.843200
21.93,21.62,2022-04-17 05:46:29.557934
21.93,21.62,2022-04-17 05:46:40.272842
21.85,21.62,2022-04-17 05:46:50.983847
21.77,21.62,2022-04-17 05:47:01.698743
21.85,21.62,2022-04-17 05:47:12.413572
21.93,21.62,2022-04-17 05:47:23.128413
21.85,21.62,2022-04-17 05:47:33.843350
21.85,21.62,2022-04-17 05:47:44.558222
21.77,21.62,2022-04-17 05:47:55.272859
21.77,21.62,2022-04-17 05:48:05.987818
21.85,21.62,2022-04-17 05:48:16.702815
21.85,21.62,2022-04-17 05:48:27.417575
21.85,21.62,2022-04-17 05:48:38.132439
21.85,21.62,2022-04-17 05:48:48.843368
21.85,21.62,2022-04-17 05:48:59.558326
21.85,21.62,2022-04-17 05:49:10.273036
21.85,21.62,2022-04-17 05:49:20.987950
21.85,21.62,2022-04-17 05:49:31.702703
21.77,21.62,2022-04-17 05:49:42.417657
21.85,21.62,2022-04-17 05:49:53.132516
21.85,21.62,2022-04-17 05:50:03.847371
21.85,21.62,2022-04-17 05:50:14.562348
21.85,21.62,2022-04-17 05:50:25.277150
21.85,21.62,2022-04-17 05:50:35.992061
21.85,21.62,2022-04-17 05:50:46.706952
21.85,21.62,2022-04-17 05:50:57.417915
21.85,21.62,2022-04-17 05:51:08.132802
21.77,21.62,2022-04-17 05:51:18.847621
21.77,21.62,2022-04-17 05:51:29.562479
21.77,21.62,2022-04-17 05:51:40.277442
21.77,21.62,2022-04-17 05:51:50.992352
21.85,21.62,2022-04-17 05:52:01.707189
21.77,21.62,2022-04-17 05:52:12.422087
21.77,21.62,2022-04-17 05:52:23.136937
21.85,21.62,2022-04-17 05:52:33.851668
21.85,21.62,2022-04-17 05:52:44.566500
21.85,21.62,2022-04-17 05:52:55.281559
21.85,21.62,2022-04-17 05:53:05.996329
21.85,21.62,2022-04-17 05:53:16.707401
21.85,21.62,2022-04-17 05:53:27.422302
21.85,21.62,2022-04-17 05:53:38.137171
21.77,21.62,2022-04-17 05:53:48.851971
21.77,21.62,2022-04-17 05:53:59.566916
21.85,21.62,2022-04-17 05:54:10.281815
21.85,21.62,2022-04-17 05:54:20.996552
21.85,21.62,2022-04-17 05:54:31.711519
21.77,21.62,2022-04-17 05:54:42.426415
21.77,21.56,2022-04-17 05:54:53.141183
21.85,21.62,2022-04-17 05:55:03.856107
21.85,21.62,2022-04-17 05:55:14.567023
21.77,21.62,2022-04-17 05:55:25.281969
21.77,21.62,2022-04-17 05:55:35.996885
21.85,21.62,2022-04-17 05:55:46.711453
21.77,21.62,2022-04-17 05:55:57.426535
21.68,21.62,2022-04-17 05:56:08.141471
21.85,21.62,2022-04-17 05:56:18.856259
21.85,21.62,2022-04-17 05:56:29.571151
21.77,21.56,2022-04-17 05:56:40.286054
21.77,21.62,2022-04-17 05:56:51.000875
21.85,21.56,2022-04-17 05:57:01.715715
21.85,21.56,2022-04-17 05:57:12.430510
21.85,21.62,2022-04-17 05:57:23.141539
21.77,21.62,2022-04-17 05:57:33.856293
21.85,21.62,2022-04-17 05:57:44.571289
21.85,21.56,2022-04-17 05:57:55.286176
21.77,21.62,2022-04-17 05:58:06.001045
21.77,21.56,2022-04-17 05:58:16.715898
21.68,21.56,2022-04-17 05:58:27.430680
21.85,21.62,2022-04-17 05:58:38.145569
21.77,21.62,2022-04-17 05:58:48.860504
21.77,21.56,2022-04-17 05:58:59.575363
21.85,21.62,2022-04-17 05:59:10.290193
21.85,21.56,2022-04-17 05:59:21.005128
21.77,21.56,2022-04-17 05:59:31.719989
21.85,21.56,2022-04-17 05:59:42.430872
21.85,21.56,2022-04-17 05:59:53.145836
21.85,21.56,2022-04-17 06:00:03.860663
21.85,21.62,2022-04-17 06:00:14.575610
21.85,21.56,2022-04-17 06:00:25.290392
21.85,21.56,2022-04-17 06:00:36.005266
21.85,21.56,2022-04-17 06:00:46.720136
21.85,21.56,2022-04-17 06:00:57.434985
21.85,21.56,2022-04-17 06:01:08.149790
21.77,21.62,2022-04-17 06:01:18.864724
21.85,21.62,2022-04-17 06:01:29.579566
21.77,21.56,2022-04-17 06:01:40.290409
21.77,21.56,2022-04-17 06:01:51.005440
21.93,21.56,2022-04-17 06:02:01.720294
21.85,21.62,2022-04-17 06:02:12.435101
21.77,21.56,2022-04-17 06:02:23.149871
21.85,21.56,2022-04-17 06:02:33.864846
21.85,21.62,2022-04-17 06:02:44.579695
21.85,21.56,2022-04-17 06:02:55.294589
21.85,21.62,2022-04-17 06:03:06.009476
21.85,21.56,2022-04-17 06:03:16.724294
21.85,21.62,2022-04-17 06:03:27.439154
21.93,21.56,2022-04-17 06:03:38.153898
21.85,21.56,2022-04-17 06:03:48.864651
21.85,21.62,2022-04-17 06:03:59.579749
21.85,21.62,2022-04-17 06:04:10.294682
21.85,21.56,2022-04-17 06:04:21.009527
21.93,21.56,2022-04-17 06:04:31.724440
21.85,21.56,2022-04-17 06:04:42.439278
21.85,21.56,2022-04-17 06:04:53.154199
21.85,21.62,2022-04-17 06:05:03.868999
21.85,21.62,2022-04-17 06:05:14.583826
21.93,21.56,2022-04-17 06:05:25.298710
21.93,21.62,2022-04-17 06:05:36.013587
21.93,21.62,2022-04-17 06:05:46.724521
21.85,21.56,2022-04-17 06:05:57.439419
21.85,21.56,2022-04-17 06:06:08.154362
21.85,21.56,2022-04-17 06:06:18.869124
